date,Open,High,Low,Close,Volume,InterestRate,ExchangeRate,VIX,TEDSpread,EFFR,Gold,Oil
2022/6/8,51.39666748,52.10666656,51.10333252,51.30333328,2175000,1.21,1.074,23.96,0.09,0.83,1851.900024,122.1100006
2022/6/9,51.08000183,51.57333374,50.83666611,50.91666794,2419800,1.21,1.0656,26.09,0.09,0.83,1848.800049,121.5100021
2022/6/10,50.4366684,50.63666534,49.58333206,50.0633316,3722100,1.21,1.0521,27.75,0.09,0.83,1871.5,120.6699982
2022/6/13,48.91999817,49.47999954,48.29000092,48.95333481,3696600,1.21,1.0436,34.02,0.09,0.83,1828,120.9300003
2022/6/14,49.04999924,49.07333374,48.06000137,48.62333298,4787400,1.21,1.0416,32.69,0.09,0.83,1809.5,118.9300003
2022/6/15,48.77666855,50.53666687,48.74666595,49.97333145,3161400,1.21,1.0388,29.62,0.09,0.83,1815.300049,115.3099976
2022/6/16,49.31000137,49.77999878,48.75333405,49.51666641,3531300,1.21,1.0531,32.95,0.09,1.58,1845.699951,117.5899963
2022/6/17,49.47333145,50.18999863,49.20000076,49.6166687,7043100,1.21,1.0473,31.13,0.09,1.58,1835.599976,109.5599976
2022/6/20,49.47333145,50.18999863,49.20000076,49.6166687,7043100,1.21,1.0473,31.03,0.09,1.58,1835.599976,109.5599976
2022/6/21,50,51.1866684,50,50.87666702,3176100,1.21,1.0548,30.19,0.09,1.58,1834.599976,110.6500015
2022/6/22,50.46666718,51.6566658,50,51.20333481,2798400,1.21,1.0583,28.95,0.09,1.58,1834.300049,106.1900024
2022/6/23,51.57666779,52.87666702,51.41333389,52.75333405,4616400,1.21,1.0503,29.05,0.09,1.58,1825.699951,104.2699966
2022/6/24,53.04000092,53.33333206,52.61000061,53.0933342,4764000,1.21,1.0539,27.23,0.09,1.58,1826.5,107.6200027
2022/6/27,53.27000046,53.32333374,52.50333405,52.64333344,2247000,1.21,1.0601,26.95,0.09,1.58,1820.900024,109.5699997
2022/6/28,52.64333344,53.11333466,51.52000046,51.55333328,1933200,1.21,1.0534,28.36,0.09,1.58,1817.5,111.7600021
2022/6/29,51.51666641,51.67333221,50.63000107,51.02000046,2322300,1.21,1.0477,28.16,0.09,1.58,1813.699951,109.7799988
2022/6/30,50.51666641,51.34666824,50.33000183,50.84666824,2358000,1.21,1.0469,28.71,0.09,1.58,1804.099976,105.7600021
2022/7/1,50.77000046,52.04333115,50.66333389,51.86333466,2646900,1.68,1.0409,26.7,0.09,1.58,1798.900024,108.4300003
2022/7/4,50.77000046,52.04333115,50.66333389,51.86333466,2646900,1.68,1.0409,27.53,0.09,1.58,1798.900024,108.4300003
2022/7/5,51.66999817,52.58000183,51.20000076,52.49666595,2408700,1.68,1.0254,27.54,0.09,1.58,1761.800049,99.5
2022/7/6,52.73666763,53.30666733,52.16333389,52.26333237,2733600,1.68,1.0173,26.73,0.09,1.58,1734.900024,98.52999878
2022/7/7,52.17333221,52.6333313,51.93000031,52.23333359,2158800,1.68,1.0159,26.08,0.09,1.58,1737.900024,102.7300034
2022/7/8,52.15333176,52.49333191,51.79333115,52.1866684,2105400,1.68,1.0178,24.64,0.09,1.58,1740.599976,104.7900009
2022/7/11,52.00999832,52.76666641,51.80666733,52.54333115,1981800,1.68,1.0088,26.17,0.09,1.58,1730,104.0899963
2022/7/12,52.5933342,53.32333374,51.43999863,51.59000015,3583500,1.68,1.0069,27.29,0.09,1.58,1723.300049,95.83999634
2022/7/13,50.79000092,51.75333405,50.7733345,51.44666672,1594200,1.68,1.0081,26.82,0.09,1.58,1734.199951,96.30000305
2022/7/14,50.7733345,51.33666611,50.51333237,51.17333221,1887600,1.68,1.0028,26.4,0.09,1.58,1704.5,95.77999878
2022/7/15,51.43333435,52.36333466,51.43333435,52.35666656,1929000,1.68,1.0089,24.23,0.09,1.58,1702.400024,97.58999634
2022/7/18,52.58666611,52.81999969,51.43000031,51.5933342,2061300,1.68,1.016,25.3,0.09,1.58,1709.199951,102.5999985
2022/7/19,52.1566658,53.28333282,51.98333359,53.10666656,2206800,1.68,1.0238,24.5,0.09,1.58,1710,104.2200012
2022/7/20,54.17666626,56.66333389,54.16666794,56.34666824,4931700,1.68,1.0217,23.88,0.09,1.58,1699.5,102.2600021
2022/7/21,56.53333282,58.01666641,56.14333344,58,3719700,1.68,1.0197,23.11,0.09,1.58,1712.699951,96.34999847
2022/7/22,58.0233345,58.29999924,57.15999985,57.53333282,4148700,1.68,1.0225,23.03,0.09,1.58,1727.099976,94.69999695
2022/7/25,57.58000183,57.99666595,56.92666626,57.33333206,2984100,1.68,1.0211,23.36,0.09,1.58,1719,96.69999695
2022/7/26,56.95999908,57.75666809,56.66666794,57.66999817,3321000,1.68,1.0116,24.69,0.09,1.58,1717.699951,94.98000336
2022/7/27,57.99333191,58.33333206,57.60666656,57.99666595,2544000,1.68,1.0108,23.24,0.09,1.58,1719.099976,97.26000214
2022/7/28,58.13666534,60.08666611,57.97333145,59.80666733,3229200,1.68,1.0163,22.33,0.09,2.33,1750.300049,96.41999817
2022/7/29,59.72333145,60.44666672,59.56000137,60.29999924,2257500,1.68,1.0202,21.33,0.09,2.32,1762.900024,98.62000275
2022/8/1,59.75999832,60.26666641,59.43000031,59.61999893,1902600,2.33,1.027,22.84,0.09,2.33,1769,93.88999939
2022/8/2,59.38999939,59.90333176,59.0633316,59.5633316,2003400,2.33,1.0194,23.93,0.09,2.33,1771.099976,94.41999817
2022/8/3,59.69333267,60.24000168,59.45999908,60.05666733,1860000,2.33,1.0146,21.95,0.09,2.33,1758,90.66000366
2022/8/4,60.24333191,61.04000092,60.21666718,60.93000031,1961100,2.33,1.0221,21.44,0.09,2.33,1788.5,88.54000092
2022/8/5,60.50333405,60.9366684,60.13999939,60.68999863,1461300,2.33,1.017,21.15,0.09,2.33,1772.900024,89.01000214
2022/8/8,60.69666672,61.31999969,60.58333206,60.95000076,1031400,2.33,1.0207,21.29,0.09,2.33,1786.800049,90.76000214
2022/8/9,60.79666519,61.16666794,60.66999817,61.05666733,1349700,2.33,1.0226,21.77,0.09,2.33,1794,90.5
2022/8/10,61.75999832,62.42333221,61.68000031,62.20000076,2002500,2.33,1.0337,19.74,0.09,2.33,1795.599976,91.93000031
2022/8/11,62.41999817,62.65999985,61.97999954,62.18999863,1325400,2.33,1.0338,20.2,0.09,2.33,1789.699951,94.33999634
2022/8/12,62.78666687,63.51333237,62.40999985,63.47333145,1431900,2.33,1.0257,19.53,0.09,2.33,1798.599976,92.08999634
2022/8/15,63.24666595,64.78333282,63,63.98333359,2126100,2.33,1.0186,19.95,0.09,2.33,1781.400024,89.41000366
2022/8/16,63.89666748,63.98333359,63.1566658,63.86333466,1927800,2.33,1.0174,19.69,0.09,2.33,1773.199951,86.52999878
2022/8/17,63.78666687,64.79000092,63.63999939,64.59333038,1908000,2.33,1.0164,19.9,0.09,2.33,1760.300049,88.11000061
2022/8/18,64.46666718,64.66333008,63.53666687,64.04000092,1774200,2.33,1.0114,19.56,0.09,2.33,1755.300049,90.5
2022/8/19,63.45000076,63.45000076,62.11999893,62.36999893,2967900,2.33,1.0039,20.6,0.09,2.33,1747.599976,90.76999664
2022/8/22,62.04333115,62.5933342,61.6866684,61.94333267,1828500,2.33,0.9936,23.8,0.09,2.33,1734,90.23000336
2022/8/23,61.39333344,61.79666519,61.04333115,61.43999863,1870200,2.33,0.9976,24.11,0.09,2.33,1746.800049,93.73999786
2022/8/24,61.48333359,62.21666718,61.43999863,62.07333374,2077500,2.33,0.9967,22.82,0.09,2.33,1747.800049,94.88999939
2022/8/25,62.11999893,62.54666519,61.8666687,62.39666748,992700,2.33,0.9959,21.78,0.09,2.33,1757.699951,92.51999664
2022/8/26,62.40999985,62.56666565,60.66999817,60.68999863,1778400,2.33,0.9998,25.56,0.09,2.33,1736.099976,93.05999756
2022/8/29,60.31999969,60.81999969,59.63999939,59.70000076,1743000,2.33,1,26.21,0.09,2.33,1736.599976,97.01000214
2022/8/30,60.15999985,60.45000076,59.36999893,59.59999847,2037700,2.33,1.0018,26.21,0.09,2.33,1723.199951,91.63999939
2022/8/31,59.90000153,60.25999832,59.34000015,59.52999878,3367400,2.33,1.0065,25.87,0.09,2.33,1712.800049,89.55000305
2022/9/1,59.02999878,60.06000137,58.79999924,59.99000168,1881900,2.56,0.995,25.56,0.09,2.33,1696.599976,86.61000061
2022/9/2,60.40999985,61.25,59.5,59.68000031,1570600,2.56,1.003,25.47,0.09,2.33,1709.800049,86.87000275
2022/9/5,60.40999985,61.25,59.5,59.68000031,1570600,2.56,1.003,25.99,0.09,2.33,1709.800049,86.87000275
2022/9/6,59.75,60.65999985,59.54000092,60.61999893,1972600,2.56,0.9914,26.91,0.09,2.33,1700.400024,86.87999725
2022/9/7,60.65999985,62.45999908,60.65999985,62.41999817,1724600,2.56,0.9942,24.64,0.09,2.33,1715.300049,81.94000244
2022/9/8,62.02000046,63.13999939,61.97999954,63.09000015,2154700,2.56,0.9956,23.61,0.09,2.33,1708,83.54000092
2022/9/9,63.09999847,63.58000183,63,63.25999832,1276800,2.56,1.0046,22.79,0.09,2.33,1716.199951,86.79000092
2022/9/12,63.49000168,64.12999725,63.20999908,64.11000061,1693700,2.56,1.0129,23.87,0.09,2.33,1728.099976,87.77999878
2022/9/13,62.86999893,63.02999878,61.54999924,61.84999847,1615400,2.56,0.9997,27.27,0.09,2.33,1705,87.30999756
2022/9/14,62.31000137,62.86000061,61.45999908,62.02999878,1677800,2.56,0.9993,26.16,0.09,2.33,1696.5,88.48000336
2022/9/15,61.79999924,62.20999908,61.02999878,61.11000061,1477000,2.56,0.9991,26.27,0.09,2.33,1665.400024,85.09999847
2022/9/16,61.04000092,61.15000153,60.13999939,61.00999832,3536900,2.56,1.0013,26.3,0.09,2.33,1671.699951,85.11000061
2022/9/19,60.50999832,60.83000183,60.20999908,60.72999954,1473000,2.56,1.0003,25.76,0.09,2.33,1666.199951,85.73000336
2022/9/20,60.36999893,60.56999969,58.79999924,59.20000076,1967700,2.56,0.9994,27.16,0.09,2.33,1659.699951,84.44999695
2022/9/21,59.70999908,60.41999817,58.56999969,58.56999969,1813000,2.56,0.988,27.99,0.09,2.33,1664.599976,82.94000244
2022/9/22,58.27999878,58.36999893,56.88999939,57.40000153,1793400,2.56,0.9841,27.35,0.09,3.08,1670.800049,83.48999786
2022/9/23,57.09999847,57.27999878,56.20000076,56.93000031,1921000,2.56,0.9719,29.92,0.09,3.08,1645.300049,78.73999786
2022/9/26,56.90000153,57.13999939,56.29000092,56.56999969,1772000,2.56,0.9623,32.26,0.09,3.08,1623.300049,76.70999908
2022/9/27,57.00999832,57.31000137,56.36999893,56.95999908,1697500,2.56,0.9616,32.6,0.09,3.08,1626.699951,78.5
2022/9/28,57.25,58.59000015,56.90999985,58.31999969,2006400,2.56,0.9681,30.18,0.09,3.08,1660.400024,82.15000153
2022/9/29,57.95999908,58.02999878,56.79000092,57.11000061,2177000,2.56,0.9774,31.84,0.09,3.08,1658.5,81.23000336
2022/9/30,57.29000092,58.04000092,56.50999832,56.68000031,2021500,2.56,0.9783,31.62,0.09,3.08,1662.400024,79.48999786
2022/10/1,57.29000092,58.04000092,56.50999832,56.68000031,2021500,3.08,0.9783,31.62,0.09,3.08,1662.400024,79.48999786
2022/10/3,56.97000122,58.40000153,56.59999847,58.33000183,1863200,3.08,0.9809,30.1,0.09,3.08,1692.900024,83.62999725
2022/10/4,59.22000122,59.97000122,59.00999832,59.90000153,1810900,3.08,0.9977,29.07,0.09,3.08,1721.099976,86.51999664
2022/10/5,59.45000076,60.29999924,58.95999908,59.72000122,1911100,3.08,0.9866,28.55,0.09,3.08,1711.400024,87.76000214
2022/10/6,59.70000076,60.40000153,59.41999817,59.50999832,1510300,3.08,0.9806,30.52,0.09,3.08,1711.699951,88.44999695
2022/10/7,58.97999954,59.09999847,57.31000137,57.65999985,1523200,3.08,0.9785,31.36,0.09,3.08,1700.5,92.63999939
2022/10/10,57.93000031,58,57.11999893,57.70000076,1154800,3.08,0.9785,32.45,0.09,3.08,1667.300049,91.12999725
2022/10/11,57.59000015,58.70999908,57.31999969,58.09999847,1906000,3.08,0.9757,33.63,0.09,3.08,1678.699951,89.34999847
2022/10/12,58.13999939,58.25,57.56000137,57.58000183,1241800,3.08,0.9692,33.57,0.09,3.08,1670.300049,87.26999664
2022/10/13,56.43999863,58.68000031,55.81999969,58.54999924,2262900,3.08,0.978,31.94,0.09,3.08,1670,89.11000061
2022/10/14,57.97000122,58.20999908,54.65999985,54.75,3426300,3.08,0.9739,32.02,0.09,3.08,1641.699951,85.61000061
2022/10/17,55.47000122,57.40000153,55.47000122,56.75,2744500,3.08,0.9843,31.37,0.09,3.08,1657,85.45999908
2022/10/18,57.84000015,58.13000107,56.77000046,57.20999908,2807000,3.08,0.9842,30.5,0.09,3.08,1649,82.81999969
2022/10/19,56.97000122,57.47000122,55.5,56,2630600,3.08,0.978,30.76,0.09,3.08,1627.5,85.55000305
2022/10/20,56.18999863,57.11999893,55.93999863,56.84000015,2137100,3.08,0.9823,29.98,0.09,3.08,1630.800049,85.98000336
2022/10/21,56.86000061,57.84999847,56.02000046,57.74000168,2378100,3.08,0.9855,29.69,0.09,3.08,1651,85.05000305
2022/10/24,58.04000092,59.47999954,57.93000031,58.77000046,1507000,3.08,0.9874,29.85,0.09,3.08,1648.699951,84.58000183
2022/10/25,59.15000153,60.68000031,59.13000107,60.54999924,2134200,3.08,0.9959,28.46,0.09,3.08,1652.800049,85.31999969
2022/10/26,60.68000031,61.15999985,59.93999863,60.02999878,2428600,3.08,1.0068,27.28,0.09,3.08,1664,87.91000366
2022/10/27,60.38999939,61.45000076,60.38000107,60.65000153,1643500,3.08,0.9985,27.39,0.09,3.08,1660.699951,89.08000183
2022/10/28,60.81999969,62.33000183,60.41999817,62.27999878,1583000,3.08,0.9934,25.75,0.09,3.08,1639.599976,87.90000153
2022/10/31,62,62.52000046,61.84999847,62.24000168,2623800,3.08,0.9885,25.88,0.09,3.08,1635.900024,86.52999878
2022/11/1,62.56999969,62.97000122,61.79999924,62.34999847,1724500,3.78,0.9871,25.81,0.09,3.08,1645,88.37000275
2022/11/2,61.81000137,62.75,60.70000076,60.72000122,1857400,3.78,0.9875,25.86,0.09,3.08,1645.699951,90
2022/11/3,60.25999832,62.20999908,60.20999908,61.56999969,1805600,3.78,0.9759,25.3,0.09,3.83,1627.300049,88.16999817
2022/11/4,61.95999908,62.11999893,60.59999847,61.90000153,1666400,3.78,0.9895,24.55,0.09,3.83,1672.5,92.61000061
2022/11/7,62.09000015,62.45000076,61.5,62.40999985,2047500,3.78,0.9997,24.35,0.09,3.83,1676.5,91.79000092
2022/11/8,62.86000061,65.66000366,62.52999878,64.56999969,3369700,3.78,1.0089,25.54,0.09,3.83,1712.099976,88.91000366
2022/11/9,64.51000214,65.25,63.47000122,63.61000061,3020100,3.78,1.0037,26.09,0.09,3.83,1710.099976,85.83000183
2022/11/10,65.25,66.33999634,64.54000092,66.20999908,2351800,3.78,1.0176,23.53,0.09,3.83,1750.300049,86.47000122
2022/11/11,66.52999878,66.90000153,65.94000244,66.40000153,1797200,3.78,1.0176,22.52,0.09,3.83,1766,88.95999908
2022/11/14,66.05999756,67.12000275,65.68000031,66.04000092,1824300,3.78,1.0337,23.73,0.09,3.83,1773.599976,85.87000275
2022/11/15,66.70999908,66.98999786,64.45999908,64.79000092,2372200,3.78,1.0372,24.54,0.09,3.83,1773.800049,86.91999817
2022/11/16,64.86000061,65.69000244,64.86000061,65.36000061,1303900,3.78,1.0395,24.11,0.09,3.83,1773,85.58999634
2022/11/17,64.84999847,65.08000183,64.05999756,64.86000061,1414200,3.78,1.0341,23.93,0.09,3.83,1760.800049,81.63999939
2022/11/18,65.48999786,65.63999939,64.63999939,65.51999664,3453500,3.78,1.0349,23.12,0.09,3.83,1751.900024,80.08000183
2022/11/21,65.55999756,66.25,65.19000244,65.95999908,1468600,3.78,1.0238,22.36,0.09,3.83,1737.400024,79.73000336
2022/11/22,66.16000366,66.62999725,65.87000275,66.51999664,1876600,3.78,1.0276,21.29,0.09,3.83,1738.300049,80.94999695
2022/11/23,66.44999695,67.73000336,66.44999695,67.12999725,1170100,3.78,1.0364,20.35,0.09,3.83,1744.900024,77.94000244
2022/11/24,66.44999695,67.73000336,66.44999695,67.12999725,1170100,3.78,1.0364,20.42,0.09,3.83,1744.900024,77.94000244
2022/11/25,67.12999725,67.61000061,66.73999786,67.15000153,605000,3.78,1.0402,20.5,0.09,3.83,1753.300049,76.27999878
2022/11/28,66.80999756,67.18000031,66.19999695,66.26999664,1452800,3.78,1.0386,22.21,0.09,3.83,1740.099976,77.23999786
2022/11/29,66.15000153,66.73000336,65.93000031,66.09999847,1721600,3.78,1.0356,21.89,0.09,3.83,1748.400024,78.19999695
2022/11/30,66.27999878,68.91000366,66.12999725,68.45999908,4030800,3.78,1.0323,20.58,0.09,3.83,1746,80.55000305
2022/12/1,68.56999969,69.11000061,68.12999725,68.48999786,1089700,4.1,1.0498,19.84,0.09,3.83,1801.099976,81.22000122
2022/12/2,67.73999786,69.22000122,67.72000122,68.98000336,1129900,4.1,1.0521,19.06,0.09,3.83,1795.900024,79.98000336
2022/12/5,68.75,68.81999969,67.56999969,67.86000061,1796500,4.1,1.0494,20.75,0.09,3.83,1767.400024,76.93000031
2022/12/6,67.83999634,68.09999847,66.56999969,67.01000214,2158100,4.1,1.0497,22.17,0.09,3.83,1769.300049,74.25
2022/12/7,66.90000153,67.47000122,64.69999695,64.83999634,3261800,4.1,1.0505,22.68,0.09,3.83,1785.5,72.01000214
2022/12/8,65,65.47000122,63.93999863,64.19000244,2666000,4.1,1.0552,22.29,0.09,3.83,1788.699951,71.45999908
2022/12/9,63.84999847,64.20999908,63.13999939,63.20000076,2713600,4.1,1.055,22.83,0.09,3.83,1798.099976,71.01999664
2022/12/12,63.08000183,64.69999695,63,64.68000031,2198500,4.1,1.0545,25,0.09,3.83,1780.5,73.16999817
2022/12/13,66.13999939,66.69000244,64.54000092,64.98999786,2250100,4.1,1.063,22.55,0.09,3.83,1813.900024,75.38999939
2022/12/14,65.12000275,65.36000061,63.09999847,63.59000015,4219900,4.1,1.0655,21.14,0.09,3.83,1807.5,77.27999878
2022/12/15,62.86999893,63.34000015,61.54000092,61.74000168,2987900,4.1,1.0638,22.83,0.09,4.33,1777.199951,76.11000061
2022/12/16,61.02999878,61.47999954,60.54000092,60.61999893,4148900,4.1,1.061,22.62,0.09,4.33,1790,74.29000092
2022/12/19,60.41999817,60.90000153,60.09000015,60.45999908,2357200,4.1,1.0624,22.42,0.09,4.33,1787.699951,75.19000244
2022/12/20,60.45999908,60.70000076,60.06000137,60.11999893,1936600,4.1,1.0635,21.48,0.09,4.33,1815.900024,76.08999634
2022/12/21,60.45000076,61.86000061,60.29000092,61.50999832,1511300,4.1,1.0599,20.07,0.09,4.33,1815.900024,78.29000092
2022/12/22,61.13999939,61.13999939,60.06999969,61.06000137,1373100,4.1,1.0588,21.97,0.09,4.33,1787,77.48999786
2022/12/23,60.90000153,61.56000137,60.61999893,61.27999878,735800,4.1,1.0621,20.87,0.09,4.33,1795.900024,79.55999756
2022/12/26,60.90000153,61.56000137,60.61999893,61.27999878,735800,4.1,1.0621,20.87,0.09,4.33,1795.900024,79.55999756
2022/12/27,61.33000183,61.47000122,60.70000076,60.97999954,1119600,4.1,1.0654,21.65,0.09,4.33,1814.800049,79.52999878
2022/12/28,61.22000122,61.63999939,60.63000107,60.70000076,1015100,4.1,1.0622,22.14,0.09,4.33,1807.900024,78.95999908
2022/12/29,61.27000046,62.11999893,61.22000122,61.86999893,920200,4.1,1.0668,21.44,0.09,4.33,1819.5,78.40000153
2022/12/30,61.40000153,61.56000137,60.74000168,61.34999847,1187900,4.1,1.0698,21.67,0.09,4.33,1819.699951,80.26000214
2023/1/1,61.40000153,61.56000137,60.74000168,61.34999847,1187900,4.33,1.0698,21.67,0.09,4.33,1819.699951,80.26000214
2023/1/2,61.40000153,61.56000137,60.74000168,61.34999847,1187900,4.33,1.0698,21.67,0.09,4.33,1819.699951,80.26000214
2023/1/3,61.52999878,61.86000061,61.04999924,61.75999832,1596000,4.33,1.0559,22.9,0.09,4.33,1839.699951,76.93000031
2023/1/4,62.22999954,62.65999985,61.36999893,61.65000153,2093300,4.33,1.062,22.01,0.09,4.33,1852.800049,72.83999634
2023/1/5,61.22000122,61.36999893,60.11999893,60.24000168,1724300,4.33,1.0522,22.46,0.09,4.33,1834.800049,73.66999817
2023/1/6,60.90000153,61.81000137,60.50999832,61.65000153,1536000,4.33,1.0619,21.13,0.09,4.33,1864.199951,73.76999664
2023/1/9,61.93000031,63.20999908,61.75999832,62.61000061,2466400,4.33,1.0759,21.97,0.09,4.33,1872.699951,74.62999725
2023/1/10,62.47999954,63.08000183,62.22999954,62.54000092,1291100,4.33,1.0737,20.58,0.09,4.33,1871.599976,75.12000275
2023/1/11,62.72999954,63.34000015,62.72999954,63.02000046,2482400,4.33,1.074,21.09,0.09,4.33,1874.599976,77.41000366
2023/1/12,63.15999985,63.25,62.18000031,62.99000168,2558000,4.33,1.0823,18.83,0.09,4.33,1895.5,78.38999939
2023/1/13,62.41999817,63.66999817,62.31999969,63.34999847,2882000,4.33,1.0811,18.35,0.09,4.33,1918.400024,79.86000061
2023/1/16,62.41999817,63.66999817,62.31999969,63.34999847,2882000,4.33,1.0811,19.49,0.09,4.33,1918.400024,79.86000061
2023/1/17,63.15000153,63.72000122,62.84000015,63.36999893,2909300,4.33,1.0793,19.36,0.09,4.33,1907.199951,80.18000031
2023/1/18,63.45000076,63.90000153,62.70999908,62.79999924,3289400,4.33,1.0827,20.34,0.09,4.33,1904.400024,79.48000336
2023/1/19,62.16999817,62.52000046,60.95000076,61,1617000,4.33,1.081,20.52,0.09,4.33,1922.099976,80.33000183
2023/1/20,61,62.11999893,60.63999939,62.06000137,2766500,4.33,1.0831,19.85,0.09,4.33,1926.400024,81.30999756
2023/1/23,61.90999985,62.79000092,61.52999878,62.31999969,2227100,4.33,1.0865,19.81,0.09,4.33,1927.099976,81.62000275
2023/1/24,62.41999817,62.50999832,61.75999832,61.91999817,3403100,4.33,1.0873,19.2,0.09,4.33,1933.900024,80.12999725
2023/1/25,58.95000076,58.95000076,55.90000153,58.29999924,8213100,4.33,1.0901,19.08,0.09,4.33,1941.199951,80.15000153
2023/1/26,57.88000107,60.16999817,57.49000168,60.11000061,4697700,4.33,1.0866,18.73,0.09,4.33,1929.099976,81.01000214
2023/1/27,59.81000137,60.66999817,59.61999893,60.5,3123600,4.33,1.0857,18.51,0.09,4.33,1928.599976,79.68000031
2023/1/30,60.47999954,60.61999893,59.31999969,59.65000153,2268300,4.33,1.0867,19.94,0.09,4.33,1922.900024,77.90000153
2023/1/31,59.84999847,60.18999863,59.36999893,60.18999863,2587000,4.33,1.0858,19.4,0.09,4.33,1929.5,78.87000275
2023/2/1,60.18999863,60.34999847,58.97000122,59.5,2492900,4.57,1.0917,17.87,0.09,4.33,1927.800049,76.41000366
2023/2/2,59.74000168,60.65000153,59.63999939,60.56999969,2331000,4.57,1.0918,18.73,0.09,4.58,1916.300049,75.87999725
2023/2/3,59.90000153,60.99000168,59.83000183,60.54999924,1639100,4.57,1.0825,18.33,0.09,4.58,1862.900024,73.38999939
2023/2/6,60.02999878,60.27999878,59.20999908,59.29999924,1490700,4.57,1.0722,19.43,0.09,4.58,1866.199951,74.11000061
2023/2/7,59.29999924,60.18999863,58.70000076,59.95000076,2477900,4.57,1.0705,18.66,0.09,4.58,1871.699951,77.13999939
2023/2/8,59.79999924,60.09000015,59.43999863,59.63999939,1851800,4.57,1.0734,19.63,0.09,4.58,1877.400024,78.47000122
2023/2/9,59.84000015,59.99000168,58.77999878,58.97999954,1590400,4.57,1.0761,20.71,0.09,4.57,1866.199951,78.05999756
2023/2/10,58.59999847,59.65000153,58.50999832,59.61999893,2041000,4.57,1.067,20.53,0.09,4.58,1862.800049,79.72000122
2023/2/13,59.88999939,60.13999939,59.15999985,59.59000015,1974500,4.57,1.0718,20.34,0.09,4.58,1851.900024,80.13999939
2023/2/14,59.54000092,59.97000122,58.43000031,58.61999893,1870300,4.57,1.0722,18.91,0.09,4.58,1854,79.05999756
2023/2/15,58.31000137,59.22000122,58.27000046,59.15999985,1732800,4.57,1.0683,18.23,0.09,4.58,1834.199951,78.58999634
2023/2/16,58.86999893,59.09999847,58.38000107,58.43999863,1167300,4.57,1.0684,20.17,0.09,4.58,1842,78.48999786
2023/2/17,58.25,58.63999939,58.08000183,58.56000137,1148300,4.57,1.0678,20.02,0.09,4.58,1840.400024,76.33999634
2023/2/20,58.25,58.63999939,58.08000183,58.56000137,1148300,4.57,1.0678,21.23,0.09,4.58,1840.400024,76.33999634
2023/2/21,57.93000031,58.02000046,56.50999832,56.77999878,3089000,4.57,1.0657,22.87,0.09,4.58,1833,76.16000366
2023/2/22,56.95999908,57.22999954,56.54000092,57.09999847,2670100,4.57,1.0623,22.29,0.09,4.58,1832,73.94999695
2023/2/23,57.24000168,57.52999878,56.56999969,57.20000076,1909400,4.57,1.0583,21.14,0.09,4.58,1818,75.38999939
2023/2/24,56.84000015,57.11999893,56.58000183,57.04999924,1160600,4.57,1.0545,21.67,0.09,4.58,1808.800049,76.31999969
2023/2/27,57.61000061,57.75,56.34000015,56.34999847,1328800,4.57,1.0596,20.95,0.09,4.57,1817,75.68000031
2023/2/28,56.38999939,56.47999954,55.97999954,56.06000137,3278200,4.57,1.0602,20.7,0.09,4.57,1828.900024,77.05000305
2023/3/1,55.79000092,56.25,55.40999985,55.54999924,2272500,4.65,1.0674,20.58,0.09,4.58,1837.699951,77.69000244
2023/3/2,55.09000015,56.11000061,55.06000137,56,2043400,4.65,1.0595,19.59,0.09,4.57,1833.5,78.16000366
2023/3/3,56.25,56.33000183,55.79999924,56.22000122,2373700,4.65,1.0616,18.49,0.09,4.57,1847.699951,79.68000031
2023/3/6,56.34000015,56.70999908,55.95999908,56.06999969,2277600,4.65,1.0694,18.61,0.09,4.57,1847.900024,80.45999908
2023/3/7,55.95999908,56.22000122,54.95000076,55.00999832,1914500,4.65,1.0573,19.59,0.09,4.57,1813.900024,77.58000183
2023/3/8,55,55.40000153,54.81999969,55.13000107,1859000,4.65,1.0549,19.11,0.09,4.57,1812.699951,76.66000366
2023/3/9,55.25,55.38999939,54.09000015,54.31999969,2524600,4.65,1.0577,22.61,0.09,4.57,1829.300049,75.72000122
2023/3/10,53.90000153,53.90000153,52.20000076,52.59999847,3462200,4.65,1.0659,24.8,0.09,4.57,1862,76.68000031
2023/3/13,52.45999908,53.02999878,51.93000031,51.97000122,3742400,4.65,1.0733,26.52,0.09,4.58,1911.699951,74.80000305
2023/3/14,53.22000122,53.63999939,52.43999863,52.75999832,2754700,4.65,1.0722,23.73,0.09,4.58,1906.199951,71.33000183
2023/3/15,51.68999863,52.45999908,51.45999908,51.90999985,2629800,4.65,1.0535,26.14,0.09,4.58,1926.599976,67.61000061
2023/3/16,51.47000122,53.54999924,51.09999847,53.11000061,2856700,4.65,1.0622,22.99,0.09,4.58,1919,68.34999847
2023/3/17,53.18999863,53.84999847,52.15000153,52.75,5554900,4.65,1.0647,25.51,0.09,4.58,1969.800049,66.73999786
2023/3/20,52.66999817,53.22000122,52.54000092,52.91999817,2829100,4.65,1.0722,24.15,0.09,4.58,1979.199951,67.63999939
2023/3/21,53.68999863,54.27999878,53.34999847,54.00999832,2606900,4.65,1.0769,21.38,0.09,4.58,1938,69.33000183
2023/3/22,54.00999832,54.43000031,52.93000031,52.93999863,2309300,4.65,1.0792,22.26,0.09,4.58,1946.800049,70.90000153
